,target,id,date,flag,user,text
628818,0,2231430063,Thu Jun 18 18:32:09 PDT 2009,NO_QUERY,SLHamilton,@mrsgo4 the group's not there 
707463,0,2257008759,Sat Jun 20 13:39:02 PDT 2009,NO_QUERY,hushsoundislove,@therobertmorris see this is why I really should just move to chicago. I love that city so much and I'd love to see Chris play! 
407476,0,2059183017,Sat Jun 06 16:24:56 PDT 2009,NO_QUERY,JUICYJADE,feeling down still blaahhh 
613028,0,2225198103,Thu Jun 18 10:25:53 PDT 2009,NO_QUERY,datboyzinger,just realized my awesome black leather watch broke 
128703,0,1834956210,Mon May 18 04:43:33 PDT 2009,NO_QUERY,bradlight,@britneyprince not jealous just sad that you don't want to be my bff 
484192,0,2180683377,Mon Jun 15 10:48:09 PDT 2009,NO_QUERY,JenniferCamilla,making a new blog. I couldn't find my old one 
490625,0,2183496365,Mon Jun 15 14:35:08 PDT 2009,NO_QUERY,kimmy2006,@CazP73 yeah mine too...I've ground to a halt again 
359206,0,2045663477,Fri Jun 05 11:03:19 PDT 2009,NO_QUERY,natshea,Time to start getting ready for work. But I don't wanna 
756725,0,2289518853,Mon Jun 22 20:35:33 PDT 2009,NO_QUERY,Nicooolemariex,i really wanna see @taylorswift13 in chicago on october ninth or tenth. too bad my mom ruins everything.  i need to some major bribing.
753770,0,2286998719,Mon Jun 22 17:12:45 PDT 2009,NO_QUERY,Ninjamonkeys09,@LarrfulBuck i'm sorry  what kind of trumpet did u get again? mom wants 2 know
738106,0,2265387560,Sun Jun 21 06:28:17 PDT 2009,NO_QUERY,QueenieJ1,"Feeling down cause I can't get all I want from my phone. Aim, tweeter,facebook, msn, and yahoo in one application "
612167,0,2224859614,Thu Jun 18 10:01:16 PDT 2009,NO_QUERY,KarenS91,i hate having naps. 
60752,0,1686501737,Sun May 03 05:42:04 PDT 2009,NO_QUERY,taco_bella,"is overtired, and her mind is running out of control. Going 2 b tough getting out of bed 2moro "
311702,0,2001360875,Tue Jun 02 00:38:01 PDT 2009,NO_QUERY,giftsforblokes,Just heard McGills - A Melbourne institution is closing 
216881,0,1975806839,Sat May 30 15:56:42 PDT 2009,NO_QUERY,Paperclippe,"Dear individually wrapped pickles: If you could NOT spill on me every single time I open one of you, that would be just great. "
452470,0,2070028693,Sun Jun 07 16:58:25 PDT 2009,NO_QUERY,tonisibert,@7thWoman Toss it. Taking them out ruins the structural integrity. 
392526,0,2055167954,Sat Jun 06 08:49:37 PDT 2009,NO_QUERY,Apocalyptica,raining again ... 
22279,0,1557454389,Sun Apr 19 04:12:54 PDT 2009,NO_QUERY,MaZa11LuVzYaH,@tommcfly i just had dinner  so full had stickii date pudding for pudding hahaha XD
621868,0,2228980074,Thu Jun 18 15:07:46 PDT 2009,NO_QUERY,JessiLyna,Exam is in an hour: I'll have hours to complete it!  I'm scared
672487,0,2247187278,Fri Jun 19 18:43:14 PDT 2009,NO_QUERY,alenanichols,@terrikap my fan wont go off. i'm not happy. 
277412,0,1991270255,Mon Jun 01 06:43:44 PDT 2009,NO_QUERY,stolendreams,@Joulez217  sorry to hear that. Hug Amanda for me
64666,0,1688884173,Sun May 03 12:08:17 PDT 2009,NO_QUERY,StephyLove711,"@monsanchez I think I'll go for a little while, I have a doctors appointment early tomorrow morning "
589764,0,2217103403,Wed Jun 17 20:23:50 PDT 2009,NO_QUERY,jmumrd87,sooo my roomie is moving out and leaving me Saturday. Then I'm going to be all alone...how sad 
432916,0,2064850735,Sun Jun 07 07:19:24 PDT 2009,NO_QUERY,diversionk,Does anybody know how to code a simple game with Delphi ? I need help 
247541,0,1982498874,Sun May 31 11:19:51 PDT 2009,NO_QUERY,Sun_Immaculate,I miss cutting the grass. Nothing like cutting the grass and burning them. There is no smell like the smell of burning grass. 
425419,0,2063321186,Sun Jun 07 02:11:31 PDT 2009,NO_QUERY,BecReedman,@SAVINGS_MALL Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml
374150,0,2051181616,Fri Jun 05 20:59:37 PDT 2009,NO_QUERY,TinyySmalls,@sai_ I can't dm you my # 
582396,0,2214597602,Wed Jun 17 16:58:13 PDT 2009,NO_QUERY,Brinaaaaaaa,Just got homee. So much fun in the car&lt;3 but im gna miss u   hahaha ohhh lynn
239245,0,1980581951,Sun May 31 07:08:17 PDT 2009,NO_QUERY,allyugadawg,"Overslept, but made a mad dash to get to church on time. Then realized i forgot my Bible &amp; the check i wrote to tithe. #churchfail "
558433,0,2204748560,Wed Jun 17 03:01:46 PDT 2009,NO_QUERY,eroticvamp2003,"is going to THE concert tonight, thanks little bro, i'll miss you terribly when you go "
753186,0,2286796964,Mon Jun 22 16:56:23 PDT 2009,NO_QUERY,thatsjustmee,@miabp yeees  i guess is summer in norway ahah
471500,0,2176641262,Mon Jun 15 04:23:56 PDT 2009,NO_QUERY,Maester,off to work 
23609,0,1557763333,Sun Apr 19 05:53:32 PDT 2009,NO_QUERY,lovecookie,Aw I bought a cute sheet set for my bed but I didn't realise it was flannelette! Which means it gets all bumpy and gross 
635043,0,2233491688,Thu Jun 18 21:26:16 PDT 2009,NO_QUERY,I_enigma,@cameronstewart I like balloons in air-dislike crash landings!-been there done that &amp; can no longer do  -pity was beautiful when I did
436045,0,2065571905,Sun Jun 07 08:52:11 PDT 2009,NO_QUERY,SunshineLauren,N0 June Weather  c0ld and im all wet  n0w watching movies 
307707,0,2000535798,Mon Jun 01 22:20:15 PDT 2009,NO_QUERY,MzCocoaPuff23,can't go ta sleep... need more friends.... 
87154,0,1754368237,Sun May 10 06:01:31 PDT 2009,NO_QUERY,Animegan, Blesh. No feedback. And no one in my house will tell me. Sheesh.
441540,0,2067038148,Sun Jun 07 11:38:06 PDT 2009,NO_QUERY,ninapolitan,"@starfish422   next time bb, I'm around all afternoon and probably need more than one haha"
632193,0,2232587594,Thu Jun 18 20:06:57 PDT 2009,NO_QUERY,xlikewolvesx,@jeeesss the interweb is out to destroy ONTD 
328076,0,2010262332,Tue Jun 02 17:05:12 PDT 2009,NO_QUERY,JulieG,Darn it! I forgot our GSPM YouTube password. No upload of the @almacy class video tonight.  
569056,0,2207809732,Wed Jun 17 08:24:43 PDT 2009,NO_QUERY,EllieDiCianni,Mad I can't go to the cubs vs. sox game today with my family because i have to work tomorrow! grr 
723971,0,2261938063,Sat Jun 20 21:36:16 PDT 2009,NO_QUERY,cougfanakd102, ok wow i HATE missing harper's island. cause i forgot it was on. DANGIT. my mom just told me jimmy died. NOOOOOOO! 
480901,0,2179427647,Mon Jun 15 09:05:22 PDT 2009,NO_QUERY,chanaya_ashley,"#justwhy Y is Weezy hvin 2 babies w/ LL &amp; Nivea? Like, thts NOT cute! Eww... (hope them 2 learn fr this) "
204060,0,1972521350,Sat May 30 09:22:56 PDT 2009,NO_QUERY,WorksInProgress,"never in any treasuries, haha.  "
280487,0,1992062600,Mon Jun 01 08:08:09 PDT 2009,NO_QUERY,northface21x,"HOLY CRAP! I'm so tired, but i cant go back to sleep! "
146997,0,1882638038,Fri May 22 07:13:37 PDT 2009,NO_QUERY,Ya_Girl_K,AAAAHHHH! MY BROTHER MURDERED MY CAR!!!!! 
103589,0,1795751819,Thu May 14 08:18:33 PDT 2009,NO_QUERY,nukirk,Google Voice seems to be down at the moment. 
336398,0,2013988599,Wed Jun 03 00:08:19 PDT 2009,NO_QUERY,TinainMelbourne,Good bye for today .. I'm leaving the studio for my internet-less home! Only six days to go  Come on OPtus!!
664808,0,2244620373,Fri Jun 19 14:59:31 PDT 2009,NO_QUERY,amycentric,"And still waiting. It does no good to have an appointment, mine was at 3:45 and now it's 5 now "
153596,0,1932993159,Tue May 26 22:43:12 PDT 2009,NO_QUERY,desmonthesis,@numb_kisses How come you're never online anymore? 
179429,0,1966262139,Fri May 29 17:26:09 PDT 2009,NO_QUERY,riyanasumbrella,@CiiTYLiiGHTSx3 what happened? who's the jerk!? 
435578,0,2065458801,Sun Jun 07 08:38:18 PDT 2009,NO_QUERY,Brad_Cameron,Not going camping sucks  At least the Drive-In was fun!!
411156,0,2060042788,Sat Jun 06 18:08:49 PDT 2009,NO_QUERY,restey11,@Steffie_Angel I can't? 
72045,0,1694125043,Mon May 04 01:12:02 PDT 2009,NO_QUERY,gwacee,"ouch, knees hurt badly "
167800,0,1961895288,Fri May 29 10:12:24 PDT 2009,NO_QUERY,AndreaStepter,Going to shawnee........I hate the long drive there...i just want to get all this paper work over with 
332503,0,2013057654,Tue Jun 02 21:49:48 PDT 2009,NO_QUERY,clairyberry,just for back from track practise and fricken exhausted!!! 2 and a half hours running in the heat non stop! not very fun 
333587,0,2013378579,Tue Jun 02 22:32:01 PDT 2009,NO_QUERY,erinjgray,dealing with a pretty brutal headache. gooo awaaaaay  no fun...
208488,0,1973736744,Sat May 30 11:44:05 PDT 2009,NO_QUERY,she_exists,My eye worries me 
647480,0,2236773301,Fri Jun 19 04:30:17 PDT 2009,NO_QUERY,halbpro,@Gastos84 Might be that your work just dislikes streams or something. Sorry  Direct mp3 is http://urfonline.com:8000/stream160k.mp3
699822,0,2254563799,Sat Jun 20 09:56:42 PDT 2009,NO_QUERY,mazzycrazz,"waiting for @nosy456 to come back. once she comes back, then i leave though "
406612,0,2058972272,Sat Jun 06 15:59:50 PDT 2009,NO_QUERY,larule82,@alanaant u know i want 2! 
217115,0,1975862010,Sat May 30 16:03:48 PDT 2009,NO_QUERY,MsBlewBoogie,@Yung_Dilla yeah  outta nowhere too..woke up feelin like shit.. &amp; yes please..i need some :-P
792431,0,2326277155,Thu Jun 25 06:48:46 PDT 2009,NO_QUERY,anuabraham,fell frm the swing  
376012,0,2051584951,Fri Jun 05 22:20:59 PDT 2009,NO_QUERY,stephanierachel,Doing nails. Pack. Then sleep early for busy day 2mrw 
479592,0,2178944787,Mon Jun 15 08:25:41 PDT 2009,NO_QUERY,eatmeface,Nice sunny day! Forgot shades at home! 
589512,0,2217013484,Wed Jun 17 20:16:21 PDT 2009,NO_QUERY,attonbitus,@oaksaabguy apparently so .. unfortunately evenings are the only time I seem to have time to do any work these days 
496563,0,2185611194,Mon Jun 15 17:38:30 PDT 2009,NO_QUERY,mommyisrocknrol,@charmedimsure I think my posts are decent and no one reads my blog either. My own family doesn't even take the time to read it. 
770661,0,2302063025,Tue Jun 23 16:17:11 PDT 2009,NO_QUERY,loveadds,@JeremyStanfill hope last night went well! sorry I couldn't make it 
66431,0,1691784400,Sun May 03 18:36:09 PDT 2009,NO_QUERY,Carlie_pie,I'm never sleepy anymore until I actually go to sleep and then I don't want to wake up...someone SAVE me!! I need to go home 
743529,0,2266873337,Sun Jun 21 09:14:32 PDT 2009,NO_QUERY,rdy2freefall,"@sparksthealy no aly it's not that at all I miss you girl and care about you, I just feel like I accidently abandoned thc "
46684,0,1677465449,Sat May 02 02:13:14 PDT 2009,NO_QUERY,web_goddess,"CRAP. Fell asleep on the couch at 4:30, and only woke up when our 6pm dinner invitation host SMSed to see where we were. "
153084,0,1932883529,Tue May 26 22:26:53 PDT 2009,NO_QUERY,hpdrrglover,"Now the funnn partttt, getting it all off  erghhhh"
404752,0,2058499242,Sat Jun 06 15:03:48 PDT 2009,NO_QUERY,dantevampire,Dope Stars Inc. &lt;3. || I still remember you 
138475,0,1880568953,Fri May 22 01:42:33 PDT 2009,NO_QUERY,NickJoeKevin01,"i hope i've got tickets for the @jonasbrothers concert in dublin, ireland cause its sold out!   hope they do another show here"
201537,0,1971915510,Sat May 30 08:10:15 PDT 2009,NO_QUERY,GarfieldNZ,"@CheshireK New Zealand is the FIRST nation to see the dawn of a new day, so, its not Caturday anymore here, its SUNday (only no sun!  )"
709134,0,2257519458,Sat Jun 20 14:28:00 PDT 2009,NO_QUERY,djfluffkins,"OMG! Apple fucked up, twice, on putting on my screen protector. There's dust!  Should I drop another 15$ on 2?"
30695,0,1563829921,Mon Apr 20 00:27:36 PDT 2009,NO_QUERY,itzelmedina,goin to bed nite nite...  ugggghh u hate work 
546527,0,2201789195,Tue Jun 16 20:46:33 PDT 2009,NO_QUERY,Lindsey_MC,Getting up this early every morning is no fun. I already miss college  Happy to be a working girl though!
337829,0,2014297380,Wed Jun 03 01:04:04 PDT 2009,NO_QUERY,ctznsmith,@deadlyhifi Totally...I got off my bike at work and just wanted to get back on again!! 
347676,0,2016528938,Wed Jun 03 06:56:09 PDT 2009,NO_QUERY,nuffced,Just tryin' blip.up. Easy but low qual: mp3s are reencoded in 64k   Not good enuff. ♫ http://blip.fm/~7jwfl
329332,0,2011407939,Tue Jun 02 18:58:41 PDT 2009,NO_QUERY,tedgietoasterss,My cousin just yelled at me 
486257,0,2181471671,Mon Jun 15 11:52:24 PDT 2009,NO_QUERY,bexmith,"@saharabloom thanks!  I pined for 1 for years, but the quality is quite poor now.  so disappointing.  "
362656,0,2047512917,Fri Jun 05 13:45:51 PDT 2009,NO_QUERY,lovenunrg,Oh dear i guess it pays not to sleep in Twitterville ive lost 2 lil lambs n i dont know where to find them.  
595959,0,2218893905,Wed Jun 17 23:21:44 PDT 2009,NO_QUERY,lil_shoe,just finished another masterpiece i can't save. 
634723,0,2233393880,Thu Jun 18 21:17:19 PDT 2009,NO_QUERY,RockerAnimal84,I've a really bad ear infection and it's doing my head in 
693765,0,2252815536,Sat Jun 20 07:03:06 PDT 2009,NO_QUERY,jaydeefied,jaydee is at home on a saturday night 
690564,0,2252043898,Sat Jun 20 05:18:14 PDT 2009,NO_QUERY,Melissica,"im not doing anything today, last night knocked all the enrgy out of me, i feel so ill, my voice is going now  ..i want a shower x"
488978,0,2182808598,Mon Jun 15 13:39:50 PDT 2009,NO_QUERY,jenthegingerkid,@Alessia_Brio You killed it? But...but...it was pretty! And probably harmless. 
660998,0,2242941001,Fri Jun 19 12:49:30 PDT 2009,NO_QUERY,TheNoviceChef,She makes me sad to leave   http://twitpic.com/7tu2f
226794,0,1977927806,Sat May 30 22:01:35 PDT 2009,NO_QUERY,laurenloveoxo,I hate this whole cerfew thing 
752232,0,2286388226,Mon Jun 22 16:22:45 PDT 2009,NO_QUERY,aphelionic,@mini_mia but I don't drink coffee! 
65582,0,1691053548,Sun May 03 16:59:23 PDT 2009,NO_QUERY,fhitria,@jordanknight hey Mr. Tink! it's Monday morning in Indonesia. I hate to go to work. why weekend ended so fast?! 
618583,0,2227569857,Thu Jun 18 13:21:46 PDT 2009,NO_QUERY,Sassy1831,my neck still hurts 
513866,0,2190490821,Tue Jun 16 02:52:59 PDT 2009,NO_QUERY,LoveMeDeux,Best forecasting model--Weighted Moving Avg. Exponential smoothing looks too much like Naive. It's bothering me. The alphas are too close 
750051,0,2285382307,Mon Jun 22 15:03:41 PDT 2009,NO_QUERY,GraceySomers,"I think I just saw Hulk Hogan riding his bike in Pelican Bay, Allison wouldn't slow down to take a picture "
262314,0,1986163826,Sun May 31 18:25:24 PDT 2009,NO_QUERY,juicychicluvsya,i like wanna delete my videos again 
162082,0,1957466651,Fri May 29 00:35:27 PDT 2009,NO_QUERY,pedrocustodio,"Entered house searching mode yesterday... we need to find an apartment in D�sseldorf until the end of August, this one was temporary... "
287083,0,1994092606,Mon Jun 01 11:24:08 PDT 2009,NO_QUERY,Rosinacarley,"@JudyObscure I would do but the geek and the Live In Cat Nanny refuse to attend, saying I am too sad for words "
712439,0,2258532935,Sat Jun 20 16:04:46 PDT 2009,NO_QUERY,GardenOfEros,@ReeseSondheim I still don't have it 
447065,0,2068595183,Sun Jun 07 14:21:16 PDT 2009,NO_QUERY,agusbiren,"@cecinievas NO COMENTTS. i think the same now, really i dont know what to think about it. i know its soooo sad and hurts a lot both of us "
622896,0,2229371031,Thu Jun 18 15:38:23 PDT 2009,NO_QUERY,AlleeByDefault,almost bought the most beautiful puppy today... but was told that my roommates may or may not crucify me  she was going to be my Wallee...
656414,0,2240439370,Fri Jun 19 09:44:52 PDT 2009,NO_QUERY,Jenybaybe,Bad morning! I'm sick  my throat hurts.. my nose is runny.. my eyes are swollen. I'm super sick :[
553216,0,2203578439,Wed Jun 17 00:03:15 PDT 2009,NO_QUERY,EldritchGirl,"@fearling73 also, since our DM was here today, I got called in early and had to work from 11am until 9:30pm. I was so angry. Goddammit. "
563342,0,2205893496,Wed Jun 17 05:38:36 PDT 2009,NO_QUERY,phillydancerxx,I have been up for 20 mins and my days already sucks! 
160781,0,1957145956,Thu May 28 23:38:50 PDT 2009,NO_QUERY,panopticonisi,should be sleeping.  lost my voice a couple day ago.  
598992,0,2220425020,Thu Jun 18 03:02:37 PDT 2009,NO_QUERY,liambowery,@allfalldown Yes. it isssss 
444424,0,2067834026,Sun Jun 07 13:02:24 PDT 2009,NO_QUERY,amyjackson10,"@lea274 @Jessica_Sanner All good! Just got home from a boring day at work  But hey I have the night to myself now, yay! X"
146826,0,1882589732,Fri May 22 07:08:34 PDT 2009,NO_QUERY,chrissy_morin,sad that i cant get the picture from last night's sox game to upload thru twitterberry 
592816,0,2218066383,Wed Jun 17 21:50:02 PDT 2009,NO_QUERY,harleensandhu,@ricku09 YAH I KNOW! you were like doing student council stuff. and you also didn't even go to timmies with us 
240192,0,1980824455,Sun May 31 07:46:02 PDT 2009,NO_QUERY,thisisnadia,"Well, because my bedroom smells bad (idk y..) so i sleep in the guest room tonight. "
688398,0,2251513559,Sat Jun 20 03:45:02 PDT 2009,NO_QUERY,scahtzi,"rain  go away, duh! ...listening to MGMT - kids"
647050,0,2236665036,Fri Jun 19 04:15:16 PDT 2009,NO_QUERY,squaremealvande,@emmabarkermuzz waited patiently for 1.5hrs but just as it opened got a call from hubby who'd locked himself out and so had to go home 
670221,0,2246496969,Fri Jun 19 17:41:06 PDT 2009,NO_QUERY,Dee_Vee_esS,Work tonight and tomorrow night. That's my weekend 
523480,0,2193146203,Tue Jun 16 08:03:33 PDT 2009,NO_QUERY,shenaz11,need 2 raise sum money... qiuck time... 
150588,0,1932309116,Tue May 26 21:12:55 PDT 2009,NO_QUERY,00Neji,@evyevol I hope it doesn't that would suck 
431475,0,2064550304,Sun Jun 07 06:34:21 PDT 2009,NO_QUERY,Teamup2befit,@theMMAdigest so sad about Lawler losing last night  What the heck happened to Scott Smith - he didn't fight like he usually does
717000,0,2259869584,Sat Jun 20 18:17:42 PDT 2009,NO_QUERY,SaintFrankie,@alixfersure green day is too expensive 
200851,0,1971762926,Sat May 30 07:50:37 PDT 2009,NO_QUERY,hollow_af,@dirty_saint noo! i wish i could play!! 
643270,0,2235726680,Fri Jun 19 01:55:37 PDT 2009,NO_QUERY,Nikie_D,On the train.. Heading to work for a marathon 9hr shift!  Gotta make the money tho! http://myloc.me/4qER
196486,0,1970729943,Sat May 30 05:00:24 PDT 2009,NO_QUERY,Missing_Lyrics,@MakingOurEscape you seemed kinda eager to me! haha.. but yea its like how we gt our BS coursework back when we thought that THAT WAS IT 
289535,0,1995041211,Mon Jun 01 12:51:24 PDT 2009,NO_QUERY,napiva,@ddlovato Oooh I wish i was there on the beach  I have a test today so i'm studying.
32210,0,1564198430,Mon Apr 20 02:16:44 PDT 2009,NO_QUERY,Little_Loz,Think i'll get off that mafia wars on Facebook its nothing but trouble!!!!! Well that and i hav no money!!!!! 
426250,0,2063495993,Sun Jun 07 02:53:47 PDT 2009,NO_QUERY,Yaiza_M,...very boring 
652185,0,2238131277,Fri Jun 19 06:51:57 PDT 2009,NO_QUERY,sstacyy,"At work...Finished all my work for the day to bad I have 7 hours left until I'm able to leave.Fuck being normal,fuck having a &quot;real job&quot; "
